,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2021-01-08 05:00:00,0.0,,-999.0,18.06,97.75,91.56,1.48,89.2,93.73
2021-01-08 06:00:00,17.25,,0.21,18.29,96.45,91.65,2.04,89.4,54.62
2021-01-08 07:00:00,84.72,,0.22,19.74,90.65,91.74,3.07,98.8,93.63
2021-01-08 08:00:00,193.5,,0.29,22.1,79.99,91.82,3.7,113.7,98.14
2021-01-08 09:00:00,287.88,,0.32,24.19,71.16,91.8,3.81,122.1,99.34
2021-01-08 10:00:00,440.33,,0.41,25.73,66.04,91.73,3.6,125.1,95.38
2021-01-08 11:00:00,530.3,,0.46,26.92,62.39,91.63,3.31,127.4,90.64
2021-01-08 12:00:00,522.28,,0.46,27.48,60.26,91.51,3.06,131.0,98.41
2021-01-08 13:00:00,450.73,,0.43,27.06,61.5,91.42,2.76,134.3,92.91
2021-01-08 14:00:00,335.35,,0.38,26.4,64.62,91.38,2.48,137.6,95.97
2021-01-08 15:00:00,231.4,,0.36,25.41,69.42,91.4,2.21,135.9,74.75
2021-01-08 16:00:00,99.72,,0.28,24.14,77.95,91.45,1.68,129.5,82.13
2021-01-08 17:00:00,12.55,,0.21,22.67,88.13,91.52,1.17,121.0,89.79
2021-01-08 18:00:00,0.0,,-999.0,22.02,91.07,91.62,1.41,115.1,90.86
2021-01-08 19:00:00,0.0,,-999.0,21.61,92.97,91.72,1.66,112.7,99.28
2021-01-08 20:00:00,0.0,,-999.0,21.21,95.16,91.76,1.71,110.6,99.35
2021-01-08 21:00:00,0.0,,-999.0,20.82,96.81,91.75,1.7,108.5,88.72
2021-01-08 22:00:00,0.0,,-999.0,20.55,97.53,91.69,1.78,108.3,93.69
2021-01-08 23:00:00,0.0,,-999.0,20.25,98.31,91.63,1.68,108.0,77.58
2021-01-09 00:00:00,0.0,,-999.0,20.06,98.36,91.56,1.87,106.5,74.08
2021-01-09 01:00:00,0.0,,-999.0,19.89,98.21,91.5,2.02,103.8,70.14
2021-01-09 02:00:00,0.0,,-999.0,19.6,98.5,91.47,1.92,100.8,78.54
2021-01-09 03:00:00,0.0,,-999.0,19.27,98.81,91.47,1.76,97.9,78.11
2021-01-09 04:00:00,0.0,,-999.0,18.95,99.13,91.51,1.65,95.9,78.13
2021-01-09 05:00:00,0.0,,-999.0,18.68,99.35,91.58,1.63,94.2,87.95
2021-01-09 06:00:00,20.27,,0.25,18.95,97.32,91.67,2.2,93.6,63.77
2021-01-09 07:00:00,86.3,,0.22,20.32,90.87,91.76,3.47,96.6,99.34
2021-01-09 08:00:00,183.98,,0.27,22.32,80.43,91.81,3.95,100.5,98.68
2021-01-09 09:00:00,277.98,,0.31,24.53,70.33,91.8,3.75,102.0,98.8
2021-01-09 10:00:00,306.05,,0.29,26.16,64.17,91.73,3.49,102.4,98.53
2021-01-09 11:00:00,269.58,,0.24,27.18,60.65,91.64,3.32,102.2,98.41
2021-01-09 12:00:00,334.25,,0.29,27.51,59.11,91.53,3.22,102.7,99.08
2021-01-09 13:00:00,336.55,,0.32,27.36,59.05,91.43,3.17,104.1,98.19
2021-01-09 14:00:00,249.65,,0.28,26.97,59.86,91.39,3.16,104.5,98.95
2021-01-09 15:00:00,152.57,,0.24,26.18,62.51,91.41,3.17,104.1,99.42
2021-01-09 16:00:00,81.6,,0.23,24.96,68.67,91.48,2.87,104.5,100.0
2021-01-09 17:00:00,13.82,,0.22,22.75,80.5,91.57,2.25,106.5,100.0
2021-01-09 18:00:00,0.0,,-999.0,21.72,84.54,91.7,3.02,107.7,97.67
2021-01-09 19:00:00,0.0,,-999.0,20.85,89.35,91.81,3.1,106.7,98.7
2021-01-09 20:00:00,0.0,,-999.0,20.2,93.25,91.87,2.84,105.1,98.63
2021-01-09 21:00:00,0.0,,-999.0,19.77,95.25,91.86,2.52,101.7,99.24
2021-01-09 22:00:00,0.0,,-999.0,19.5,95.86,91.82,2.28,97.8,99.9
2021-01-09 23:00:00,0.0,,-999.0,19.26,95.56,91.77,2.26,94.8,94.34
2021-01-10 00:00:00,0.0,,-999.0,18.99,95.08,91.71,2.31,92.5,82.22
2021-01-10 01:00:00,0.0,,-999.0,18.65,95.37,91.65,2.09,89.7,82.19
2021-01-10 02:00:00,0.0,,-999.0,18.32,95.53,91.6,2.05,84.7,78.83
2021-01-10 03:00:00,0.0,,-999.0,18.04,95.45,91.58,2.18,81.6,93.26
2021-01-10 04:00:00,0.0,,-999.0,17.8,95.51,91.61,2.24,80.5,90.29
2021-01-10 05:00:00,0.0,,-999.0,17.63,95.67,91.67,2.24,81.3,94.99
2021-01-10 06:00:00,17.7,,0.22,17.71,95.29,91.77,2.27,81.9,98.07
2021-01-10 07:00:00,131.75,,0.34,19.07,88.84,91.86,2.92,83.7,93.17
2021-01-10 08:00:00,292.8,,0.44,21.25,79.19,91.93,3.51,89.5,94.95
2021-01-10 09:00:00,376.83,,0.42,23.53,70.74,91.94,3.62,92.2,98.04
2021-01-10 10:00:00,459.95,,0.43,25.18,66.16,91.87,3.49,89.8,99.73
2021-01-10 11:00:00,535.15,,0.47,26.13,63.8,91.77,3.46,86.5,99.1
2021-01-10 12:00:00,598.8,,0.52,26.65,61.54,91.65,3.53,83.8,98.16
